Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
dodjiesLearn,0.857,22800.849,6.571,10300,-0.042
dodjiesLearn,0.865,22808.631,6.261,10246,-0.042
dodjiesLearn,0.876,22816.745,6.619,10282,-0.042
dodjiesLearn,0.903,22824.604,6.334,10312,-0.042
dodjiesLearn,0.876,22832.636,6.520,10262,-0.042
dodjiesLearn,0.863,22840.569,6.459,10286,-0.042
dodjiesLearn,0.854,22848.592,6.548,10328,-0.042
dodjiesLearn,0.847,22856.290,6.252,10288,-0.042
dodjiesLearn,0.919,22864.420,6.596,10430,-0.042
dodjiesLearn,0.911,22872.433,6.474,10252,-0.042
dodjiesLearn,0.843,22880.281,6.394,10298,-0.042
dodjiesLearn,0.859,22888.320,6.536,10352,-0.042
dodjiesLearn,0.925,22896.184,6.327,10314,-0.042
dodjiesLearn,0.847,22904.046,6.416,10352,-0.042
dodjiesLearn,0.861,22912.033,6.483,10324,-0.042
dodjiesLearn,0.870,22920.043,6.530,10350,-0.042
dodjiesLearn,0.872,22927.861,6.346,10286,-0.042
dodjiesLearn,0.857,22935.906,6.563,10316,-0.042
dodjiesLearn,0.864,22943.915,6.525,10348,-0.042
dodjiesLearn,0.860,22951.838,6.493,10356,-0.042
dodjiesLearn,0.858,22960.234,6.485,10354,-0.042
dodjiesLearn,0.857,22968.021,6.277,10258,-0.042
dodjiesLearn,0.887,22975.867,6.343,10266,-0.042
dodjiesLearn,0.868,22983.828,6.454,10272,-0.042
dodjiesLearn,0.865,22991.689,6.383,10362,-0.042
dodjiesLearn,0.880,22999.677,6.472,10260,-0.042
dodjiesLearn,0.854,23007.536,6.375,10498,-0.042
dodjiesLearn,0.867,23015.727,6.697,10302,-0.042
dodjiesLearn,0.884,23023.726,6.480,10612,-0.042
dodjiesLearn,0.851,23031.802,6.581,10288,-0.042
dodjiesLearn,0.857,23039.736,6.468,10278,-0.042
dodjiesLearn,0.855,23047.628,6.411,10316,-0.042
dodjiesLearn,0.857,23055.585,6.469,10370,-0.042
dodjiesLearn,0.858,23063.308,6.267,10246,-0.042
dodjiesLearn,0.845,23071.329,6.518,10264,-0.042
dodjiesLearn,0.870,23079.027,6.212,10344,-0.042
dodjiesLearn,0.846,23086.874,6.395,10290,-0.042
dodjiesLearn,0.858,23094.867,6.499,10308,-0.042
dodjiesLearn,0.859,23102.924,6.540,10354,-0.042
dodjiesLearn,0.848,23110.689,6.315,10320,-0.042
dodjiesLearn,0.905,23118.717,6.490,10366,-0.042
dodjiesLearn,0.848,23126.627,6.464,10342,-0.042
dodjiesLearn,0.859,23134.635,6.520,10272,-0.042
dodjiesLearn,0.851,23142.339,6.247,10278,-0.042
dodjiesLearn,0.852,23150.268,6.460,10340,-0.042
dodjiesLearn,0.853,23158.157,6.420,10358,-0.042
dodjiesLearn,0.892,23165.974,6.303,10264,-0.042
dodjiesLearn,0.872,23173.947,6.482,10312,-0.042
dodjiesLearn,0.882,23181.908,6.460,10314,-0.042
dodjiesLearn,0.859,23189.829,6.427,10366,-0.042
dodjiesLearn,0.875,23197.592,6.300,10336,-0.041
dodjiesLearn,0.869,23205.721,6.607,10336,-0.041
dodjiesLearn,0.866,23213.544,6.352,10278,-0.041
dodjiesLearn,0.898,23221.471,6.426,10326,-0.041
dodjiesLearn,0.859,23229.592,6.627,10306,-0.041
dodjiesLearn,0.867,23237.536,6.447,10420,-0.041
dodjiesLearn,0.873,23245.426,6.407,10274,-0.041
dodjiesLearn,0.862,23253.240,6.309,10280,-0.041
dodjiesLearn,0.854,23261.267,6.556,10356,-0.041
dodjiesLearn,0.845,23269.057,6.320,10248,-0.041
dodjiesLearn,0.871,23276.994,6.428,10332,-0.041
dodjiesLearn,0.859,23284.955,6.478,10348,-0.041
dodjiesLearn,0.867,23292.831,6.378,10288,-0.041
dodjiesLearn,0.871,23300.962,6.587,10346,-0.041
dodjiesLearn,0.852,23308.700,6.280,10314,-0.041
dodjiesLearn,0.896,23316.583,6.357,10366,-0.041
dodjiesLearn,0.856,23324.850,6.747,10346,-0.041
dodjiesLearn,0.861,23332.447,6.145,10272,-0.041
dodjiesLearn,0.869,23340.636,6.659,10364,-0.041
dodjiesLearn,0.851,23348.530,6.435,10276,-0.041
dodjiesLearn,0.867,23356.615,6.586,10306,-0.041
dodjiesLearn,0.851,23364.439,6.336,10262,-0.041
dodjiesLearn,0.851,23372.331,6.387,10362,-0.041
dodjiesLearn,0.858,23380.361,6.584,10370,-0.041
dodjiesLearn,0.856,23388.392,6.487,10302,-0.041
dodjiesLearn,0.841,23396.305,6.470,10242,-0.041
dodjiesLearn,0.860,23404.071,6.292,10306,-0.041
dodjiesLearn,0.879,23411.887,6.323,10242,-0.041
dodjiesLearn,0.871,23420.010,6.631,10334,-0.041
dodjiesLearn,0.849,23427.803,6.328,10332,-0.041
dodjiesLearn,0.879,23435.600,6.327,10276,-0.041
dodjiesLearn,0.860,23443.550,6.485,10246,-0.041
dodjiesLearn,0.846,23451.391,6.357,10286,-0.041
dodjiesLearn,0.863,23459.266,6.401,10398,-0.041
dodjiesLearn,0.919,23467.104,6.317,10244,-0.041
dodjiesLearn,0.883,23475.167,6.555,10282,-0.041
dodjiesLearn,0.862,23483.047,6.389,10306,-0.041
dodjiesLearn,0.885,23490.944,6.420,10352,-0.041
dodjiesLearn,0.845,23498.975,6.551,10260,-0.041
dodjiesLearn,0.862,23506.773,6.331,10312,-0.041
dodjiesLearn,0.885,23514.944,6.650,10332,-0.041
dodjiesLearn,0.859,23522.808,6.390,10324,-0.041
dodjiesLearn,0.850,23530.990,6.710,10274,-0.041
dodjiesLearn,0.845,23538.857,6.401,10298,-0.041
dodjiesLearn,0.863,23546.959,6.603,10352,-0.041
dodjiesLearn,0.864,23554.934,6.499,10352,-0.041
dodjiesLearn,0.875,23562.957,6.499,10350,-0.041
dodjiesLearn,0.976,23571.435,6.541,10350,-0.041
dodjiesLearn,0.855,23579.195,6.313,10282,-0.041
dodjiesLearn,0.853,23587.115,6.415,10272,-0.041
dodjiesLearn,0.873,23595.075,6.442,10296,-0.041
dodjiesLearn,0.849,23602.788,6.275,10322,-0.041
dodjiesLearn,0.848,23610.716,6.457,10242,-0.041
dodjiesLearn,0.905,23618.884,6.631,10360,-0.041
dodjiesLearn,0.866,23626.737,6.385,10324,-0.041
dodjiesLearn,0.870,23634.807,6.553,10360,-0.041
dodjiesLearn,0.840,23642.816,6.556,10262,-0.041
dodjiesLearn,0.849,23650.872,6.559,10250,-0.041
dodjiesLearn,0.855,23658.844,6.497,10322,-0.041
dodjiesLearn,0.859,23666.693,6.378,10304,-0.041
dodjiesLearn,0.899,23674.669,6.459,10320,-0.041
dodjiesLearn,0.866,23682.482,6.316,10276,-0.041
dodjiesLearn,0.858,23690.463,6.513,10320,-0.041
dodjiesLearn,0.871,23698.230,6.271,10278,-0.041
dodjiesLearn,0.931,23706.492,6.661,10370,-0.041
dodjiesLearn,0.867,23714.408,6.444,10350,-0.041
dodjiesLearn,0.849,23722.371,6.480,10370,-0.041
dodjiesLearn,0.846,23730.312,6.461,10246,-0.041
dodjiesLearn,0.879,23738.359,6.553,10318,-0.041
dodjiesLearn,0.856,23746.287,6.419,10380,-0.041
dodjiesLearn,0.855,23754.135,6.366,10412,-0.040
dodjiesLearn,0.847,23761.880,6.342,10310,-0.040
dodjiesLearn,0.864,23769.852,6.478,10340,-0.040
dodjiesLearn,0.882,23777.912,6.568,10270,-0.040
dodjiesLearn,0.854,23785.885,6.469,10278,-0.040
dodjiesLearn,0.871,23793.714,6.337,10298,-0.040
dodjiesLearn,0.849,23801.558,6.382,10294,-0.040
dodjiesLearn,0.875,23809.571,6.499,10296,-0.040
dodjiesLearn,0.866,23817.612,6.526,10316,-0.040
dodjiesLearn,0.876,23825.382,6.305,10334,-0.040
dodjiesLearn,0.870,23833.299,6.425,10360,-0.040
dodjiesLearn,0.884,23841.436,6.604,10306,-0.040
dodjiesLearn,0.884,23849.211,6.316,10310,-0.040
dodjiesLearn,0.861,23857.331,6.623,10294,-0.040
dodjiesLearn,0.852,23865.255,6.455,10356,-0.040
dodjiesLearn,0.860,23873.258,6.537,10366,-0.040
dodjiesLearn,0.870,23881.196,6.416,10294,-0.040
dodjiesLearn,0.891,23889.242,6.519,10500,-0.040
dodjiesLearn,0.859,23897.311,6.617,10344,-0.040
dodjiesLearn,0.883,23905.216,6.418,10250,-0.040
dodjiesLearn,0.857,23912.988,6.322,10298,-0.040
dodjiesLearn,0.854,23921.036,6.573,10316,-0.040
dodjiesLearn,0.855,23928.920,6.427,10276,-0.040
dodjiesLearn,0.864,23937.051,6.661,10366,-0.040
dodjiesLearn,0.855,23944.952,6.394,10358,-0.040
dodjiesLearn,0.850,23953.166,6.715,10256,-0.040
dodjiesLearn,0.869,23961.254,6.591,10288,-0.040
dodjiesLearn,0.860,23969.039,6.317,10300,-0.040
dodjiesLearn,0.854,23976.996,6.487,10266,-0.040
dodjiesLearn,0.860,23984.778,6.336,10338,-0.040
dodjiesLearn,0.868,23992.801,6.529,10284,-0.040
dodjiesLearn,0.894,24000.817,6.477,10250,-0.040
dodjiesLearn,0.863,24008.522,6.246,10248,-0.040
dodjiesLearn,0.878,24016.615,6.574,10318,-0.040
dodjiesLearn,0.848,24024.582,6.460,10278,-0.040
dodjiesLearn,0.849,24032.286,6.276,10318,-0.040
dodjiesLearn,0.859,24040.400,6.606,10266,-0.040
dodjiesLearn,0.857,24048.104,6.273,10252,-0.040
dodjiesLearn,0.848,24056.499,6.887,10322,-0.040
dodjiesLearn,0.862,24064.343,6.354,10304,-0.040
dodjiesLearn,0.860,24072.285,6.472,10270,-0.040
dodjiesLearn,0.849,24080.267,6.500,10354,-0.040
dodjiesLearn,0.864,24088.047,6.309,10272,-0.040
dodjiesLearn,0.892,24095.975,6.438,10300,-0.040
dodjiesLearn,0.866,24103.975,6.503,10360,-0.040
dodjiesLearn,0.862,24112.065,6.597,10286,-0.040
dodjiesLearn,0.904,24119.793,6.235,10278,-0.040
dodjiesLearn,0.852,24127.733,6.453,10272,-0.040
dodjiesLearn,0.849,24135.639,6.415,10338,-0.040
dodjiesLearn,0.871,24143.493,6.367,10282,-0.040
dodjiesLearn,0.856,24151.358,6.351,10274,-0.040
dodjiesLearn,0.859,24159.299,6.458,10316,-0.040
dodjiesLearn,0.869,24167.133,6.354,10350,-0.040
dodjiesLearn,0.869,24174.977,6.380,10368,-0.040
dodjiesLearn,0.862,24182.942,6.480,10290,-0.040
dodjiesLearn,0.869,24191.203,6.412,10260,-0.040
dodjiesLearn,0.850,24199.092,6.422,10314,-0.040
dodjiesLearn,0.863,24207.075,6.500,10340,-0.040
dodjiesLearn,0.852,24214.913,6.354,10270,-0.040
dodjiesLearn,0.855,24222.623,6.281,10294,-0.040
dodjiesLearn,0.863,24230.622,6.555,10338,-0.040
dodjiesLearn,0.866,24238.405,6.327,10270,-0.040
dodjiesLearn,0.905,24246.366,6.425,10280,-0.040
dodjiesLearn,0.871,24254.238,6.409,10258,-0.040
dodjiesLearn,0.847,24262.301,6.535,10350,-0.040
dodjiesLearn,0.864,24270.107,6.351,10258,-0.040
dodjiesLearn,0.882,24278.294,6.643,10262,-0.040
dodjiesLearn,0.864,24286.133,6.358,10322,-0.040
dodjiesLearn,0.880,24293.921,6.312,10286,-0.040
dodjiesLearn,0.844,24301.909,6.503,10286,-0.040
dodjiesLearn,0.871,24309.934,6.515,10294,-0.040
dodjiesLearn,0.860,24317.836,6.432,10332,-0.040
dodjiesLearn,0.864,24325.637,6.316,10260,-0.040
dodjiesLearn,0.862,24333.550,6.403,10334,-0.040
dodjiesLearn,0.871,24341.712,6.673,10356,-0.040
dodjiesLearn,0.879,24349.694,6.465,10246,-0.040
dodjiesLearn,0.847,24357.598,6.417,10354,-0.039
dodjiesLearn,0.859,24365.473,6.410,10244,-0.039
dodjiesLearn,0.852,24373.188,6.238,10286,-0.040
dodjiesLearn,0.892,24381.351,6.603,10256,-0.039
dodjiesLearn,0.934,24389.383,6.490,10330,-0.039
dodjiesLearn,0.907,24397.303,6.381,10352,-0.039
dodjiesLearn,0.855,24405.128,6.356,10306,-0.039
dodjiesLearn,0.844,24413.210,6.621,10254,-0.039
dodjiesLearn,0.862,24421.262,6.541,10290,-0.039
dodjiesLearn,0.905,24429.037,6.275,10354,-0.039
dodjiesLearn,0.850,24437.027,6.526,10320,-0.039
dodjiesLearn,0.863,24444.902,6.388,10324,-0.039
dodjiesLearn,0.845,24452.974,6.606,10280,-0.039
dodjiesLearn,0.848,24460.953,6.471,10316,-0.039
dodjiesLearn,0.865,24468.852,6.427,10286,-0.039
dodjiesLearn,0.860,24476.590,6.348,10254,-0.039
dodjiesLearn,0.869,24484.740,6.626,10336,-0.039
dodjiesLearn,0.863,24492.696,6.482,10308,-0.039
dodjiesLearn,0.894,24500.539,6.348,10272,-0.039
dodjiesLearn,0.851,24508.528,6.489,10322,-0.039
dodjiesLearn,0.930,24516.462,6.369,10366,-0.039
dodjiesLearn,0.916,24524.445,6.498,10304,-0.039
dodjiesLearn,0.853,24532.406,6.462,10250,-0.039
dodjiesLearn,0.850,24540.290,6.433,10296,-0.039
dodjiesLearn,0.862,24548.286,6.490,10340,-0.039
dodjiesLearn,0.880,24556.257,6.448,10292,-0.039
dodjiesLearn,0.851,24564.098,6.380,10278,-0.039
dodjiesLearn,0.858,24572.101,6.499,10294,-0.039
dodjiesLearn,0.871,24579.987,6.382,10310,-0.039
dodjiesLearn,0.864,24588.070,6.597,10264,-0.039
dodjiesLearn,0.865,24596.028,6.472,10338,-0.039
dodjiesLearn,0.861,24603.917,6.341,10268,-0.039
dodjiesLearn,0.849,24611.745,6.383,10248,-0.039
dodjiesLearn,0.875,24619.695,6.415,10250,-0.039
dodjiesLearn,0.856,24627.572,6.374,10326,-0.039
dodjiesLearn,0.887,24635.577,6.495,10370,-0.039
dodjiesLearn,0.859,24643.636,6.544,10262,-0.039
dodjiesLearn,0.860,24651.471,6.384,10368,-0.039
dodjiesLearn,0.876,24659.563,6.536,10328,-0.039
dodjiesLearn,0.872,24667.414,6.350,10246,-0.039
dodjiesLearn,0.881,24675.409,6.506,10348,-0.039
dodjiesLearn,0.902,24683.326,6.320,10272,-0.039
dodjiesLearn,0.856,24691.397,6.557,10344,-0.039
dodjiesLearn,0.861,24699.244,6.382,10250,-0.039
dodjiesLearn,0.876,24707.122,6.371,10310,-0.039
dodjiesLearn,0.861,24715.214,6.568,10288,-0.039
dodjiesLearn,0.882,24722.950,6.257,10324,-0.039
dodjiesLearn,0.851,24731.042,6.599,10460,-0.039
dodjiesLearn,0.864,24739.002,6.462,10260,-0.039
dodjiesLearn,0.895,24746.986,6.502,10266,-0.039
dodjiesLearn,0.844,24755.123,6.654,10302,-0.039
dodjiesLearn,0.860,24763.019,6.377,10256,-0.039
dodjiesLearn,0.871,24770.848,6.373,10304,-0.039
dodjiesLearn,0.849,24778.575,6.250,10294,-0.039
dodjiesLearn,0.914,24786.612,6.505,10318,-0.039
dodjiesLearn,0.887,24794.706,6.552,10312,-0.039
dodjiesLearn,0.869,24802.880,6.312,10278,-0.039
dodjiesLearn,0.884,24810.604,6.252,10244,-0.039
dodjiesLearn,0.880,24818.742,6.598,10304,-0.039
dodjiesLearn,0.849,24826.744,6.509,10262,-0.039
dodjiesLearn,0.855,24834.708,6.511,10356,-0.039
dodjiesLearn,0.858,24842.566,6.350,10284,-0.039
dodjiesLearn,0.842,24850.563,6.512,10250,-0.039
dodjiesLearn,0.876,24858.278,6.234,10294,-0.039
dodjiesLearn,0.848,24866.187,6.441,10274,-0.039
dodjiesLearn,0.855,24874.278,6.593,10306,-0.039
dodjiesLearn,0.908,24882.286,6.480,10364,-0.039
dodjiesLearn,0.839,24890.349,6.573,10294,-0.039
dodjiesLearn,0.868,24898.024,6.229,10340,-0.039
dodjiesLearn,0.926,24906.097,6.466,10266,-0.039
dodjiesLearn,0.848,24914.100,6.524,10244,-0.039
dodjiesLearn,0.855,24921.909,6.358,10248,-0.039
dodjiesLearn,0.865,24929.708,6.360,10276,-0.039
dodjiesLearn,0.865,24937.699,6.513,10316,-0.039
dodjiesLearn,0.851,24945.546,6.381,10280,-0.039
dodjiesLearn,0.874,24953.304,6.298,10300,-0.039
dodjiesLearn,0.861,24961.093,6.355,10322,-0.039
dodjiesLearn,0.856,24969.035,6.483,10294,-0.039
dodjiesLearn,0.908,24977.266,6.658,10498,-0.039
dodjiesLearn,0.885,24985.213,6.441,10366,-0.039
dodjiesLearn,0.883,24993.164,6.463,10366,-0.039
dodjiesLearn,0.895,25001.135,6.453,10368,-0.039
dodjiesLearn,0.919,25009.077,6.390,10338,-0.039
dodjiesLearn,0.912,25017.177,6.575,10334,-0.039
dodjiesLearn,0.885,25025.017,6.333,10322,-0.039
dodjiesLearn,0.860,25032.817,6.336,10302,-0.039
dodjiesLearn,0.856,25040.784,6.513,10300,-0.039
dodjiesLearn,0.852,25048.709,6.449,10368,-0.039
dodjiesLearn,0.928,25056.734,6.467,10268,-0.039
dodjiesLearn,0.871,25064.541,6.326,10330,-0.038
dodjiesLearn,0.854,25072.520,6.509,10278,-0.038
dodjiesLearn,0.865,25080.336,6.349,10360,-0.038
dodjiesLearn,0.853,25088.369,6.542,10280,-0.038
dodjiesLearn,0.860,25096.231,6.372,10310,-0.038
dodjiesLearn,0.864,25104.142,6.424,10278,-0.038
dodjiesLearn,0.851,25111.958,6.355,10284,-0.038
dodjiesLearn,0.878,25119.909,6.421,10314,-0.038
dodjiesLearn,0.846,25127.784,6.424,10254,-0.038
dodjiesLearn,0.863,25135.790,6.494,10268,-0.038
dodjiesLearn,0.865,25143.665,6.362,10358,-0.038
dodjiesLearn,0.857,25151.610,6.505,10304,-0.038
dodjiesLearn,0.852,25159.694,6.589,10368,-0.038
dodjiesLearn,0.887,25167.627,6.444,10272,-0.038
dodjiesLearn,0.868,25175.586,6.456,10288,-0.038
dodjiesLearn,0.845,25183.712,6.630,10266,-0.038
dodjiesLearn,0.859,25191.427,6.269,10330,-0.038
dodjiesLearn,0.870,25199.116,6.221,10288,-0.038
dodjiesLearn,0.903,25207.283,6.619,10354,-0.038
dodjiesLearn,0.861,25215.225,6.460,10336,-0.038
dodjiesLearn,0.863,25223.055,6.388,10248,-0.038
dodjiesLearn,0.846,25230.996,6.485,10264,-0.038
dodjiesLearn,0.845,25238.960,6.524,10252,-0.038
dodjiesLearn,0.897,25247.052,6.571,10338,-0.038
dodjiesLearn,0.867,25254.760,6.228,10358,-0.038
dodjiesLearn,0.873,25262.828,6.589,10332,-0.038
dodjiesLearn,0.859,25270.616,6.307,10362,-0.038
dodjiesLearn,0.862,25278.461,6.378,10342,-0.038
dodjiesLearn,0.856,25286.271,6.338,10252,-0.038
dodjiesLearn,0.882,25294.309,6.567,10340,-0.038
dodjiesLearn,0.859,25302.285,6.511,10302,-0.038
dodjiesLearn,0.904,25310.168,6.358,10254,-0.038
dodjiesLearn,0.873,25318.238,6.574,10346,-0.038
dodjiesLearn,0.929,25326.291,6.515,10350,-0.038
dodjiesLearn,0.867,25334.151,6.352,10298,-0.038
dodjiesLearn,0.873,25342.040,6.389,10292,-0.038
dodjiesLearn,0.852,25350.095,6.601,10370,-0.038
dodjiesLearn,0.868,25357.948,6.356,10290,-0.038
dodjiesLearn,0.859,25365.881,6.437,10258,-0.038
dodjiesLearn,0.844,25373.781,6.440,10332,-0.038
dodjiesLearn,0.857,25381.641,6.365,10404,-0.038
dodjiesLearn,0.862,25389.564,6.408,10270,-0.038
dodjiesLearn,0.853,25397.414,6.384,10366,-0.038
dodjiesLearn,0.892,25405.518,6.573,10348,-0.038
dodjiesLearn,0.855,25413.291,6.310,10272,-0.038
dodjiesLearn,0.860,25421.956,6.718,10364,-0.038
dodjiesLearn,0.890,25429.837,6.373,10308,-0.038
dodjiesLearn,0.855,25437.726,6.422,10350,-0.038
dodjiesLearn,0.891,25445.578,6.337,10332,-0.038
dodjiesLearn,0.850,25453.657,6.582,10262,-0.038
dodjiesLearn,0.886,25461.653,6.503,10340,-0.038
dodjiesLearn,0.863,25469.453,6.331,10312,-0.038
dodjiesLearn,0.870,25477.383,6.465,10268,-0.038
dodjiesLearn,0.855,25485.162,6.315,10302,-0.038
dodjiesLearn,0.863,25492.983,6.363,10340,-0.038
dodjiesLearn,0.852,25500.885,6.406,10318,-0.038
dodjiesLearn,0.854,25508.863,6.506,10590,-0.038
dodjiesLearn,0.885,25516.818,6.423,10332,-0.038
dodjiesLearn,0.867,25524.877,6.552,10294,-0.038
dodjiesLearn,0.855,25532.751,6.416,10246,-0.038
dodjiesLearn,0.856,25540.675,6.413,10342,-0.038
dodjiesLearn,0.919,25548.526,6.340,10248,-0.038
dodjiesLearn,0.861,25556.470,6.449,10254,-0.038
dodjiesLearn,0.853,25564.384,6.454,10250,-0.038
dodjiesLearn,0.863,25572.171,6.317,10358,-0.038
dodjiesLearn,0.856,25580.213,6.563,10270,-0.038
dodjiesLearn,0.899,25588.199,6.439,10310,-0.038
dodjiesLearn,0.894,25596.078,6.379,10306,-0.038
dodjiesLearn,0.868,25604.041,6.512,10314,-0.038
dodjiesLearn,0.902,25611.980,6.415,10310,-0.038
dodjiesLearn,0.857,25620.099,6.623,10326,-0.038
dodjiesLearn,0.872,25628.108,6.495,10252,-0.038
dodjiesLearn,0.852,25635.919,6.337,10334,-0.038
dodjiesLearn,0.845,25643.723,6.366,10288,-0.038
dodjiesLearn,0.891,25651.893,6.589,10322,-0.038
dodjiesLearn,0.853,25659.928,6.538,10354,-0.038
dodjiesLearn,0.853,25667.784,6.410,10344,-0.038
dodjiesLearn,0.884,25675.830,6.506,10342,-0.037
dodjiesLearn,0.857,25683.528,6.246,10268,-0.037
dodjiesLearn,0.906,25691.583,6.502,10288,-0.037
dodjiesLearn,0.858,25699.507,6.424,10362,-0.037
dodjiesLearn,0.868,25707.250,6.286,10292,-0.037
dodjiesLearn,0.854,25715.070,6.345,10324,-0.037
dodjiesLearn,0.846,25723.089,6.531,10324,-0.037
dodjiesLearn,0.857,25730.996,6.445,10338,-0.037
dodjiesLearn,0.856,25738.966,6.483,10360,-0.037
dodjiesLearn,0.866,25747.149,6.662,10418,-0.037
dodjiesLearn,0.885,25755.134,6.497,10356,-0.037
dodjiesLearn,0.877,25763.191,6.550,10386,-0.037
dodjiesLearn,0.865,25771.103,6.411,10362,-0.037
dodjiesLearn,0.868,25778.933,6.386,10314,-0.037
dodjiesLearn,0.867,25786.945,6.537,10468,-0.037
dodjiesLearn,0.847,25794.717,6.299,10264,-0.037
dodjiesLearn,0.877,25802.760,6.583,10362,-0.037
dodjiesLearn,0.849,25810.657,6.410,10262,-0.037
dodjiesLearn,0.848,25818.600,6.478,10316,-0.037
dodjiesLearn,0.869,25826.302,6.261,10254,-0.037
dodjiesLearn,0.847,25834.066,6.331,10314,-0.037
dodjiesLearn,0.875,25842.260,6.696,10368,-0.037
dodjiesLearn,0.876,25850.052,6.305,10274,-0.037
dodjiesLearn,0.852,25858.008,6.472,10260,-0.037
dodjiesLearn,0.857,25865.591,6.133,10276,-0.037
dodjiesLearn,0.862,25873.510,6.428,10268,-0.037
dodjiesLearn,0.850,25881.403,6.429,10268,-0.037
dodjiesLearn,0.914,25889.413,6.496,10366,-0.037
dodjiesLearn,0.900,25897.478,6.526,10322,-0.037
dodjiesLearn,0.849,25905.315,6.361,10336,-0.037
dodjiesLearn,0.885,25913.409,6.597,10322,-0.037
dodjiesLearn,0.875,25921.238,6.310,10250,-0.037
dodjiesLearn,0.855,25929.273,6.550,10354,-0.037
dodjiesLearn,0.868,25937.358,6.606,10356,-0.037
dodjiesLearn,0.841,25945.162,6.347,10274,-0.037
dodjiesLearn,0.842,25952.990,6.404,10246,-0.037
dodjiesLearn,0.852,25961.106,6.623,10360,-0.037
dodjiesLearn,0.849,25968.916,6.349,10280,-0.037
dodjiesLearn,0.852,25976.730,6.334,10336,-0.037
dodjiesLearn,0.846,25984.618,6.393,10332,-0.037
dodjiesLearn,0.851,25992.618,6.528,10370,-0.037
dodjiesLearn,0.868,26000.502,6.407,10262,-0.037
dodjiesLearn,0.869,26008.390,6.404,10250,-0.037
dodjiesLearn,0.921,26016.673,6.738,10370,-0.037
dodjiesLearn,0.856,26024.571,6.447,10246,-0.037
dodjiesLearn,0.854,26032.782,6.408,10322,-0.037
dodjiesLearn,0.856,26040.681,6.405,10378,-0.037
dodjiesLearn,0.865,26048.831,6.678,10370,-0.037
dodjiesLearn,0.858,26056.792,6.475,10472,-0.037
dodjiesLearn,0.851,26064.820,6.519,10310,-0.037
dodjiesLearn,0.848,26072.549,6.288,10294,-0.037
dodjiesLearn,0.852,26080.492,6.461,10306,-0.037
dodjiesLearn,0.856,26088.417,6.469,10344,-0.037
dodjiesLearn,0.897,26096.376,6.420,10270,-0.037
dodjiesLearn,0.868,26104.546,6.654,10338,-0.037
dodjiesLearn,0.871,26112.245,6.232,10280,-0.037
dodjiesLearn,0.839,26120.282,6.544,10260,-0.037
dodjiesLearn,0.877,26128.138,6.364,10340,-0.037
dodjiesLearn,0.899,26136.068,6.422,10318,-0.037
dodjiesLearn,0.920,26144.048,6.439,10368,-0.037
dodjiesLearn,0.864,26151.963,6.437,10306,-0.037
dodjiesLearn,0.848,26159.674,6.287,10294,-0.037
dodjiesLearn,0.920,26167.645,6.423,10258,-0.037
dodjiesLearn,0.861,26175.913,6.740,10358,-0.037
dodjiesLearn,0.850,26183.654,6.286,10298,-0.037
dodjiesLearn,0.864,26191.566,6.411,10298,-0.037
dodjiesLearn,0.886,26199.572,6.506,10272,-0.037
dodjiesLearn,0.847,26207.307,6.287,10338,-0.037
dodjiesLearn,0.863,26215.328,6.521,10312,-0.037
dodjiesLearn,0.880,26223.554,6.728,10242,-0.037
dodjiesLearn,0.851,26231.480,6.453,10356,-0.037
dodjiesLearn,0.850,26239.537,6.569,10346,-0.037
dodjiesLearn,0.866,26247.278,6.279,10368,-0.037
dodjiesLearn,0.906,26255.050,6.267,10262,-0.037
dodjiesLearn,0.871,26263.172,6.588,10264,-0.037
dodjiesLearn,0.880,26271.156,6.501,10262,-0.037
dodjiesLearn,0.846,26279.165,6.534,10274,-0.037
dodjiesLearn,0.865,26286.872,6.223,10322,-0.037
dodjiesLearn,0.868,26294.841,6.488,10352,-0.037
dodjiesLearn,0.856,26302.980,6.625,10346,-0.037
dodjiesLearn,0.851,26310.771,6.298,10354,-0.037
dodjiesLearn,0.883,26318.594,6.363,10410,-0.037
dodjiesLearn,0.908,26326.647,6.547,10358,-0.037
dodjiesLearn,0.844,26334.472,6.390,10318,-0.037
dodjiesLearn,0.851,26342.512,6.569,10478,-0.036
dodjiesLearn,0.861,26350.480,6.489,10316,-0.036
dodjiesLearn,0.855,26358.286,6.358,10318,-0.036
dodjiesLearn,0.846,26365.958,6.239,10316,-0.036
dodjiesLearn,0.850,26373.849,6.437,10288,-0.036
dodjiesLearn,0.870,26381.637,6.316,10264,-0.036
dodjiesLearn,0.889,26389.642,6.518,10332,-0.036
dodjiesLearn,0.859,26397.434,6.296,10440,-0.036
dodjiesLearn,0.909,26405.401,6.447,10260,-0.036
dodjiesLearn,0.916,26413.494,6.515,10464,-0.036
dodjiesLearn,0.876,26421.562,6.558,10314,-0.036
dodjiesLearn,0.870,26429.445,6.399,10320,-0.036
dodjiesLearn,0.879,26437.380,6.420,10324,-0.036
dodjiesLearn,0.861,26445.190,6.325,10294,-0.036
dodjiesLearn,0.863,26453.225,6.559,10308,-0.036
dodjiesLearn,0.869,26461.086,6.340,10260,-0.036
dodjiesLearn,0.849,26468.859,6.326,10334,-0.036
dodjiesLearn,0.864,26476.676,6.344,10386,-0.036
dodjiesLearn,0.854,26484.838,6.666,10328,-0.036
